(-43.062447, -22.355677)
(-43.062687, -22.355608)
(-43.062706, -22.355587)
(-43.06272, -22.355572)
(-43.06273, -22.355564)
(-43.062756, -22.35554)
(-43.06277, -22.355528)
(-43.062786, -22.355509)
(-43.062817, -22.355473)
(-43.06283, -22.355452)
(-43.062843, -22.35543)
(-43.062874, -22.355392)
(-43.062885, -22.355385)
(-43.0629, -22.355366)
(-43.062916, -22.355331)
(-43.06293, -22.35531)
(-43.062943, -22.355288)
(-43.062943, -22.355265)
(-43.06295, -22.355246)
(-43.06295, -22.35522)
(-43.06295, -22.355202)
(-43.062943, -22.355171)
(-43.06294, -22.355143)
(-43.062943, -22.355118)
(-43.062935, -22.355083)
(-43.062912, -22.35506)
(-43.062878, -22.355045)
(-43.06285, -22.355043)
(-43.062813, -22.355022)
(-43.06278, -22.355007)
(-43.062748, -22.354992)
(-43.062706, -22.35497)
(-43.0627, -22.354961)
(-43.06267, -22.354937)
(-43.062656, -22.354897)
(-43.06265, -22.354841)
(-43.062653, -22.354801)
(-43.06265, -22.354761)
(-43.062653, -22.354729)
(-43.062645, -22.354694)
(-43.062626, -22.354675)
(-43.062603, -22.354662)
(-43.06258, -22.354658)
(-43.062553, -22.354649)
(-43.06254, -22.354626)
(-43.062534, -22.354574)
(-43.062534, -22.354565)
(-43.06252, -22.354515)
(-43.06251, -22.354496)
(-43.0625, -22.354477)
(-43.062473, -22.35445)
(-43.062447, -22.35442)
(-43.062416, -22.354408)
(-43.06239, -22.354382)
(-43.062366, -22.35436)
(-43.062355, -22.354319)
(-43.062336, -22.354282)
(-43.06233, -22.354256)
(-43.06232, -22.35422)
(-43.062317, -22.354195)
(-43.06232, -22.354143)
(-43.062317, -22.354113)
(-43.062298, -22.35409)
(-43.06227, -22.354061)
(-43.06225, -22.354029)
(-43.062237, -22.353998)
(-43.062225, -22.353977)
(-43.0622, -22.35394)
(-43.06218, -22.35392)
(-43.062145, -22.353895)
(-43.062134, -22.353825)
(-43.0621, -22.353798)
(-43.06207, -22.353765)
(-43.062042, -22.353748)
(-43.062008, -22.35374)
(-43.06198, -22.35365)
(-43.062008, -22.35374)
(-43.062042, -22.353748)
(-43.06207, -22.353765)
(-43.0621, -22.353798)
(-43.062134, -22.353825)
(-43.062145, -22.353895)
(-43.06218, -22.35392)
(-43.0622, -22.35394)
(-43.062225, -22.353977)
(-43.062237, -22.353998)
(-43.06225, -22.354029)
(-43.06227, -22.354061)
(-43.062298, -22.35409)
(-43.062317, -22.354113)
(-43.06232, -22.354143)
(-43.062317, -22.354195)
(-43.06232, -22.35422)
(-43.06233, -22.354256)
(-43.062336, -22.354282)
(-43.062355, -22.354319)
(-43.062366, -22.35436)
(-43.06239, -22.354382)
(-43.062416, -22.354408)
(-43.062447, -22.35442)
(-43.062473, -22.35445)
(-43.0625, -22.354477)
(-43.06251, -22.354496)
(-43.06252, -22.354515)
(-43.062534, -22.354565)
(-43.062534, -22.354574)
(-43.06254, -22.354626)
(-43.062553, -22.354649)
(-43.06258, -22.354658)
(-43.062603, -22.354662)
(-43.062626, -22.354675)
(-43.062645, -22.354694)
(-43.062653, -22.354729)
(-43.06265, -22.354761)
(-43.062653, -22.354801)
(-43.06265, -22.354841)
(-43.062656, -22.354897)
(-43.06267, -22.354937)
(-43.0627, -22.354961)
(-43.062706, -22.35497)
(-43.062748, -22.354992)
(-43.06278, -22.355007)
(-43.062813, -22.355022)
(-43.06285, -22.355043)
(-43.062878, -22.355045)
(-43.062912, -22.35506)
(-43.062935, -22.355083)
(-43.062943, -22.355118)
(-43.06294, -22.355143)
(-43.062943, -22.355171)
(-43.06295, -22.355202)
(-43.06295, -22.35522)
(-43.06295, -22.355246)
(-43.062943, -22.355265)
(-43.062943, -22.355288)
(-43.06293, -22.35531)
(-43.062916, -22.355331)
(-43.0629, -22.355366)
(-43.062885, -22.355385)
(-43.062874, -22.355392)
(-43.062843, -22.35543)
(-43.06283, -22.355452)
(-43.062817, -22.355473)
(-43.062786, -22.355509)
(-43.06277, -22.355528)
(-43.062756, -22.35554)
(-43.06273, -22.355564)
(-43.06272, -22.355572)
(-43.062706, -22.355587)
(-43.062668, -22.35558)
(-43.062637, -22.355595)
(-43.06261, -22.35561)
(-43.062576, -22.355612)
(-43.062542, -22.355621)
(-43.062496, -22.355621)
(-43.06247, -22.355608)
(-43.062443, -22.355593)
(-43.062416, -22.355583)
(-43.062386, -22.355589)
(-43.062355, -22.355595)
(-43.062317, -22.355593)
(-43.06227, -22.355595)
(-43.06224, -22.355593)
(-43.062195, -22.3556)
(-43.062176, -22.355608)
(-43.062157, -22.355616)
(-43.062115, -22.355629)
(-43.062065, -22.355646)
(-43.062008, -22.355663)
(-43.06198, -22.355673)
(-43.06195, -22.355679)
(-43.061924, -22.35569)
(-43.0619, -22.355698)
(-43.061867, -22.35571)
(-43.06183, -22.35571)
(-43.0618, -22.355717)
(-43.06176, -22.35571)
(-43.061718, -22.355684)
(-43.061672, -22.35568)
(-43.061638, -22.355677)
(-43.061596, -22.355677)
(-43.06156, -22.355665)
(-43.061527, -22.355654)
(-43.061478, -22.355629)
(-43.06145, -22.355627)
(-43.06141, -22.355614)
(-43.061363, -22.355602)
(-43.06133, -22.355593)
(-43.061302, -22.355602)
(-43.061256, -22.355618)
(-43.061237, -22.355629)
(-43.06122, -22.35563)
(-43.06117, -22.355654)
(-43.061127, -22.355661)
(-43.061085, -22.355665)
(-43.061058, -22.35568)
(-43.06102, -22.355686)
(-43.060986, -22.3557)
(-43.06095, -22.355707)
(-43.060932, -22.355711)
(-43.060875, -22.355724)
(-43.06084, -22.355742)
(-43.060806, -22.355759)
(-43.060772, -22.355764)
(-43.060753, -22.355759)
(-43.060696, -22.355764)
(-43.060665, -22.355778)
(-43.060635, -22.355795)
(-43.060608, -22.355816)
(-43.060593, -22.35583)
(-43.06058, -22.355862)
(-43.060566, -22.355907)
(-43.06056, -22.355936)
(-43.060547, -22.355959)
(-43.060543, -22.355995)
(-43.060535, -22.356022)
(-43.060528, -22.356058)
(-43.060535, -22.356096)
(-43.060547, -22.356129)
(-43.060574, -22.356161)
(-43.060585, -22.356192)
(-43.06059, -22.35622)
(-43.060593, -22.356247)
(-43.060604, -22.356277)
(-43.06063, -22.35632)
(-43.06064, -22.356363)
(-43.06065, -22.356384)
(-43.06066, -22.356407)
(-43.060673, -22.356438)
(-43.060688, -22.356464)
(-43.060696, -22.356495)
(-43.060707, -22.356508)
(-43.060707, -22.356546)
(-43.06072, -22.35657)
(-43.060738, -22.356625)
(-43.060745, -22.356651)
(-43.060738, -22.356684)
(-43.060738, -22.356714)
(-43.06072, -22.356726)
(-43.060696, -22.356743)
(-43.060658, -22.356754)
(-43.06061, -22.356792)
(-43.060604, -22.3568)
(-43.06058, -22.356838)
(-43.06057, -22.356874)
(-43.060555, -22.356916)
(-43.06057, -22.356874)
(-43.06058, -22.356838)
(-43.060604, -22.3568)
(-43.06061, -22.356792)
(-43.060658, -22.356754)
(-43.060696, -22.356743)
(-43.06072, -22.356726)
(-43.060738, -22.356714)
(-43.060738, -22.356684)
(-43.060745, -22.356651)
(-43.060738, -22.356625)
(-43.06072, -22.35657)
(-43.060707, -22.356546)
(-43.060707, -22.356508)
(-43.060696, -22.356495)
(-43.060688, -22.356464)
(-43.060673, -22.356438)
(-43.06066, -22.356407)
(-43.06065, -22.356384)
(-43.06064, -22.356363)
(-43.06063, -22.35632)
(-43.060604, -22.356277)
(-43.060593, -22.356247)
(-43.06059, -22.35622)
(-43.060585, -22.356192)
(-43.060574, -22.356161)
(-43.060547, -22.356129)
(-43.060535, -22.356096)
(-43.060528, -22.356058)
(-43.060535, -22.356022)
(-43.060543, -22.355995)
(-43.060547, -22.355959)
(-43.06056, -22.355936)
(-43.060566, -22.355907)
(-43.06058, -22.355862)
(-43.060593, -22.35583)
(-43.060608, -22.355816)
(-43.060635, -22.355795)
(-43.060665, -22.355778)
(-43.060696, -22.355764)
(-43.060753, -22.355759)
(-43.060772, -22.355764)
(-43.060806, -22.355759)
(-43.06084, -22.355742)
(-43.060875, -22.355724)
(-43.060932, -22.355711)
(-43.06095, -22.355707)
(-43.060986, -22.3557)
(-43.06102, -22.355686)
(-43.061058, -22.35568)
(-43.061085, -22.355665)
(-43.061127, -22.355661)
(-43.06117, -22.355654)
(-43.06122, -22.35563)
(-43.061237, -22.355629)
(-43.061256, -22.355618)
(-43.061302, -22.355602)
(-43.06133, -22.355593)
(-43.061363, -22.355602)
(-43.06141, -22.355614)
(-43.06145, -22.355627)
(-43.061478, -22.355629)
(-43.061527, -22.355654)
(-43.06156, -22.355665)
(-43.061596, -22.355677)
(-43.061638, -22.355677)
(-43.061672, -22.35568)
(-43.061718, -22.355684)
(-43.06176, -22.35571)
(-43.0618, -22.355717)
(-43.06183, -22.35571)
(-43.061867, -22.35571)
(-43.0619, -22.355698)
(-43.061924, -22.35569)
(-43.06195, -22.355679)
(-43.06198, -22.355673)
(-43.062008, -22.355663)
(-43.062065, -22.355646)
(-43.062115, -22.355629)
(-43.062157, -22.355616)
(-43.062176, -22.355608)
(-43.062195, -22.3556)
(-43.06224, -22.355593)
(-43.06227, -22.355595)
(-43.062317, -22.355593)
(-43.062355, -22.355595)
(-43.062386, -22.355589)
(-43.062416, -22.355583)
(-43.062443, -22.355593)
(-43.06247, -22.355608)
(-43.062496, -22.355621)
(-43.062542, -22.355621)
(-43.062576, -22.355612)
(-43.06261, -22.35561)
(-43.062637, -22.355595)
(-43.062668, -22.35558)
(-43.062706, -22.355587)
(-43.06294, -22.355402)
(-43.06311, -22.355253)
(-43.06334, -22.355093)
(-43.06335, -22.355087)
(-43.06365, -22.354986)
(-43.063976, -22.354893)
(-43.06419, -22.354822)
(-43.064438, -22.354788)
(-43.06465, -22.354773)
(-43.06466, -22.35476)
(-43.064667, -22.354744)
(-43.06468, -22.354725)
(-43.06469, -22.354702)
(-43.064766, -22.354536)
(-43.06469, -22.354702)
(-43.06468, -22.354725)
(-43.064667, -22.354744)
(-43.06466, -22.35476)
(-43.06465, -22.354757)
(-43.064636, -22.354769)
(-43.06465, -22.354757)
(-43.06466, -22.35476)
(-43.064888, -22.35478)
(-43.06515, -22.354727)
(-43.065273, -22.354649)
(-43.06539, -22.354517)
(-43.06551, -22.354408)
(-43.065647, -22.354322)
(-43.065754, -22.354338)
(-43.065765, -22.354336)
(-43.065933, -22.354397)
(-43.06604, -22.354443)
(-43.066208, -22.354507)
(-43.06623, -22.354483)
(-43.066216, -22.354448)
(-43.066185, -22.354425)
(-43.06614, -22.354406)
(-43.066105, -22.354393)
(-43.066067, -22.354387)
(-43.06603, -22.35438)
(-43.065987, -22.354374)
(-43.06595, -22.354368)
(-43.065895, -22.354347)
(-43.065853, -22.35434)
(-43.065815, -22.354334)
(-43.065765, -22.354324)
(-43.065735, -22.354322)
(-43.065678, -22.35431)
(-43.06563, -22.354319)
(-43.065605, -22.354328)
(-43.065567, -22.35436)
(-43.065544, -22.35439)
(-43.065514, -22.354425)
(-43.06549, -22.354454)
(-43.065514, -22.354425)
(-43.065544, -22.35439)
(-43.065567, -22.35436)
(-43.065605, -22.354328)
(-43.06563, -22.354319)
(-43.065678, -22.35431)
(-43.065735, -22.354322)
(-43.065765, -22.354324)
(-43.065815, -22.354334)
(-43.065853, -22.35434)
(-43.065895, -22.354347)
(-43.06595, -22.354368)
(-43.065987, -22.354374)
(-43.06603, -22.35438)
(-43.066067, -22.354387)
(-43.066105, -22.354393)
(-43.06614, -22.354406)
(-43.066185, -22.354425)
(-43.066216, -22.354448)
(-43.06623, -22.354483)
(-43.066208, -22.354507)
(-43.06618, -22.354532)
(-43.066154, -22.354568)
(-43.066128, -22.354597)
(-43.06609, -22.354631)
(-43.066055, -22.354656)
(-43.066036, -22.354696)
(-43.06602, -22.354748)
(-43.06602, -22.354788)
(-43.066044, -22.354826)
(-43.06606, -22.354853)
(-43.066067, -22.354908)
(-43.06608, -22.35493)
(-43.06609, -22.354965)
(-43.0661, -22.355001)
(-43.066242, -22.35514)
(-43.066277, -22.355145)
(-43.066288, -22.35511)
(-43.06626, -22.35508)
(-43.066223, -22.355074)
(-43.066196, -22.355051)
(-43.06617, -22.355019)
(-43.066196, -22.355051)
(-43.066223, -22.355074)
(-43.06626, -22.35508)
(-43.066288, -22.35511)
(-43.066277, -22.355145)
(-43.066307, -22.35515)
(-43.066322, -22.355179)
(-43.066322, -22.35523)
(-43.06633, -22.355274)
(-43.06634, -22.35531)
(-43.066345, -22.355354)
(-43.066345, -22.355394)
(-43.066334, -22.355444)
(-43.066326, -22.355503)
(-43.06632, -22.355553)
(-43.066315, -22.355604)
(-43.066315, -22.355637)
(-43.066296, -22.35568)
(-43.066296, -22.355713)
(-43.066303, -22.355766)
(-43.066326, -22.355785)
(-43.06635, -22.355835)
(-43.06638, -22.355888)
(-43.0664, -22.355927)
(-43.066418, -22.355953)
(-43.066433, -22.35601)
(-43.066433, -22.356052)
(-43.066437, -22.356064)
(-43.066444, -22.3561)
(-43.066444, -22.356153)
(-43.066444, -22.356195)
(-43.066433, -22.356264)
(-43.06644, -22.35631)
(-43.06643, -22.356348)
(-43.066414, -22.356394)
(-43.066402, -22.35643)
(-43.066395, -22.35649)
(-43.06639, -22.35652)
(-43.066383, -22.356544)
(-43.06636, -22.356575)
(-43.06634, -22.356613)
(-43.066322, -22.356659)
(-43.06631, -22.356697)
(-43.066307, -22.356731)
(-43.06631, -22.356768)
(-43.06631, -22.356794)
(-43.066307, -22.356829)
(-43.06631, -22.356867)
(-43.066322, -22.3569)
(-43.066338, -22.356934)
(-43.06635, -22.356966)
(-43.066364, -22.357)
(-43.066387, -22.357029)
(-43.066414, -22.35705)
(-43.066456, -22.357067)
(-43.066494, -22.357084)
(-43.066532, -22.357101)
(-43.06657, -22.357117)
(-43.066723, -22.35725)
(-43.06657, -22.357117)
(-43.066532, -22.357101)
(-43.066494, -22.357084)
(-43.066456, -22.357067)
(-43.066414, -22.35705)
(-43.066387, -22.357029)
(-43.066364, -22.357)
(-43.06635, -22.356966)
(-43.066338, -22.356934)
(-43.066322, -22.3569)
(-43.06631, -22.356867)
(-43.066307, -22.356829)
(-43.06631, -22.356794)
(-43.06631, -22.356768)
(-43.066307, -22.356731)
(-43.06631, -22.356697)
(-43.066322, -22.356659)
(-43.06634, -22.356613)
(-43.06636, -22.356575)
(-43.066383, -22.356544)
(-43.06639, -22.35652)
(-43.066395, -22.35649)
(-43.066402, -22.35643)
(-43.066414, -22.356394)
(-43.06643, -22.356348)
(-43.06644, -22.35631)
(-43.066433, -22.356264)
(-43.066444, -22.356195)
(-43.066444, -22.356153)
(-43.066444, -22.3561)
(-43.066437, -22.356064)
(-43.066433, -22.356052)
(-43.066433, -22.35601)
(-43.066418, -22.355953)
(-43.0664, -22.355927)
(-43.06638, -22.355888)
(-43.06635, -22.355835)
(-43.066326, -22.355785)
(-43.066303, -22.355766)
(-43.066296, -22.355713)
(-43.066296, -22.35568)
(-43.066315, -22.355637)
(-43.066315, -22.355604)
(-43.06632, -22.355553)
(-43.066326, -22.355503)
(-43.066334, -22.355444)
(-43.066345, -22.355394)
(-43.066345, -22.355354)
(-43.06634, -22.35531)
(-43.06633, -22.355274)
(-43.066322, -22.35523)
(-43.066322, -22.355179)
(-43.066307, -22.35515)
(-43.066277, -22.355145)
(-43.066242, -22.35514)
(-43.0661, -22.355001)
(-43.06609, -22.354965)
(-43.06608, -22.35493)
(-43.066067, -22.354908)
(-43.06606, -22.354853)
(-43.066044, -22.354826)
(-43.06602, -22.354788)
(-43.06602, -22.354748)
(-43.066036, -22.354696)
(-43.066055, -22.354656)
(-43.06609, -22.354631)
(-43.066128, -22.354597)
(-43.066154, -22.354568)
(-43.06618, -22.354532)
(-43.066208, -22.354507)
(-43.06623, -22.354485)
(-43.066383, -22.354519)
(-43.066578, -22.354383)
(-43.066856, -22.354233)
(-43.067055, -22.354115)
(-43.067276, -22.354038)
(-43.067417, -22.353935)
(-43.067627, -22.353855)
(-43.0678, -22.353745)
(-43.067936, -22.353605)
(-43.06813, -22.353485)
(-43.06838, -22.353329)
(-43.068626, -22.353306)
(-43.06883, -22.353287)
(-43.069084, -22.353224)
(-43.06909, -22.353258)
(-43.069103, -22.353292)
(-43.069122, -22.353376)
(-43.06913, -22.3534)
(-43.069138, -22.35343)
(-43.069145, -22.353453)
(-43.069168, -22.35349)
(-43.069183, -22.353544)
(-43.069195, -22.353579)
(-43.069187, -22.353613)
(-43.069176, -22.353657)
(-43.069157, -22.353697)
(-43.06914, -22.353727)
(-43.069126, -22.353777)
(-43.069096, -22.353851)
(-43.06908, -22.353884)
(-43.069073, -22.353918)
(-43.069065, -22.353952)
(-43.06907, -22.354021)
(-43.069107, -22.35416)
(-43.06907, -22.354021)
(-43.069065, -22.353952)
(-43.069073, -22.353918)
(-43.06908, -22.353884)
(-43.069096, -22.353851)
(-43.069126, -22.353777)
(-43.06914, -22.353727)
(-43.069157, -22.353697)
(-43.069176, -22.353657)
(-43.069187, -22.353613)
(-43.069195, -22.353579)
(-43.069183, -22.353544)
(-43.069168, -22.35349)
(-43.069145, -22.353453)
(-43.069138, -22.35343)
(-43.06913, -22.3534)
(-43.069122, -22.353376)
(-43.069103, -22.353292)
(-43.06909, -22.353258)
(-43.069077, -22.353243)
(-43.069065, -22.35323)
(-43.069, -22.35318)
(-43.068947, -22.35309)
(-43.06892, -22.353115)
(-43.06888, -22.353151)
(-43.06886, -22.35316)
(-43.068832, -22.353182)
(-43.0688, -22.353199)
(-43.06878, -22.353209)
(-43.068756, -22.353212)
(-43.06874, -22.353218)
(-43.06869, -22.353241)
(-43.06863, -22.353252)
(-43.068607, -22.353264)
(-43.06858, -22.353277)
(-43.06852, -22.353296)
(-43.068478, -22.353292)
(-43.06845, -22.353306)
(-43.068386, -22.353327)
(-43.06835, -22.353334)
(-43.06832, -22.35333)
(-43.06829, -22.353327)
(-43.06826, -22.35333)
(-43.068233, -22.35333)
(-43.06822, -22.35333)
(-43.068188, -22.35334)
(-43.068146, -22.353363)
(-43.068104, -22.353365)
(-43.068066, -22.35338)
(-43.06807, -22.353325)
(-43.068077, -22.353321)
(-43.06807, -22.353325)
(-43.06808, -22.353348)
(-43.068077, -22.35337)
(-43.06807, -22.353405)
(-43.06807, -22.353426)
(-43.068054, -22.353443)
(-43.06804, -22.35346)
(-43.068024, -22.353474)
(-43.068005, -22.353485)
(-43.06799, -22.353495)
(-43.067963, -22.353514)
(-43.067936, -22.353535)
(-43.0679, -22.353565)
(-43.06788, -22.353582)
(-43.067867, -22.353592)
(-43.06785, -22.353607)
(-43.067814, -22.353636)
(-43.06779, -22.353647)
(-43.067776, -22.35366)
(-43.067753, -22.353687)
(-43.06774, -22.353706)
(-43.06772, -22.353724)
(-43.067688, -22.35375)
(-43.06765, -22.35379)
(-43.06762, -22.353807)
(-43.06759, -22.353825)
(-43.067574, -22.353836)
(-43.067547, -22.35385)
(-43.067513, -22.353872)
(-43.06748, -22.353886)
(-43.06745, -22.353899)
(-43.067432, -22.353918)
(-43.06742, -22.353933)
(-43.0674, -22.35395)
(-43.067398, -22.353971)
(-43.06739, -22.353994)
(-43.067398, -22.353971)
(-43.0674, -22.35395)
(-43.06742, -22.353933)
(-43.067432, -22.353918)
(-43.06745, -22.353899)
(-43.06748, -22.353886)
(-43.067513, -22.353872)
(-43.067547, -22.35385)
(-43.067574, -22.353836)
(-43.06759, -22.353825)
(-43.06762, -22.353807)
(-43.06765, -22.35379)
(-43.067688, -22.35375)
(-43.06772, -22.353724)
(-43.06774, -22.353706)
(-43.067753, -22.353687)
(-43.067776, -22.35366)
(-43.06779, -22.353647)
(-43.067814, -22.353636)
(-43.06785, -22.353607)
(-43.067867, -22.353592)
(-43.06788, -22.353582)
(-43.0679, -22.353565)
(-43.067936, -22.353535)
(-43.067963, -22.353514)
(-43.06799, -22.353495)
(-43.068005, -22.353485)
(-43.068024, -22.353474)
(-43.06804, -22.35346)
(-43.068054, -22.353443)
(-43.06807, -22.353426)
(-43.06807, -22.353405)
(-43.068077, -22.35337)
(-43.06808, -22.353348)
(-43.06807, -22.353325)
(-43.068054, -22.353298)
(-43.068035, -22.353283)
(-43.06801, -22.35327)
(-43.067986, -22.353254)
(-43.067963, -22.353243)
(-43.067932, -22.353235)
(-43.0679, -22.353228)
(-43.067863, -22.353214)
(-43.06783, -22.3532)
(-43.067795, -22.35319)
(-43.067757, -22.353174)
(-43.06774, -22.353157)
(-43.067722, -22.35314)
(-43.0677, -22.353113)
(-43.067684, -22.353096)
(-43.067673, -22.353071)
(-43.06766, -22.35305)
(-43.067646, -22.353016)
(-43.067673, -22.352816)
(-43.067646, -22.353016)
(-43.06766, -22.35305)
(-43.067673, -22.353071)
(-43.067684, -22.353096)
(-43.0677, -22.353113)
(-43.067722, -22.35314)
(-43.06774, -22.353157)
(-43.067757, -22.353174)
(-43.067795, -22.35319)
(-43.06783, -22.3532)
(-43.067863, -22.353214)
(-43.0679, -22.353228)
(-43.067932, -22.353235)
(-43.067963, -22.353243)
(-43.067986, -22.353254)
(-43.06801, -22.35327)
(-43.068035, -22.353283)
(-43.068054, -22.353298)
(-43.06807, -22.353325)
(-43.068066, -22.35338)
(-43.068054, -22.353397)
(-43.068054, -22.35341)
(-43.068027, -22.353456)
(-43.06799, -22.35351)
(-43.067944, -22.35354)
(-43.067917, -22.353582)
(-43.067894, -22.353607)
(-43.06789, -22.353611)
(-43.06786, -22.353651)
(-43.067825, -22.353682)
(-43.067787, -22.353714)
(-43.06778, -22.353722)
(-43.06773, -22.353746)
(-43.06768, -22.35378)
(-43.06765, -22.353792)
(-43.067604, -22.35382)
(-43.06759, -22.353832)
(-43.067554, -22.353853)
(-43.06753, -22.353872)
(-43.067493, -22.353899)
(-43.067463, -22.35392)
(-43.067444, -22.35394)
(-43.067413, -22.353966)
(-43.06739, -22.35397)
(-43.06737, -22.353981)
(-43.06736, -22.353989)
(-43.06737, -22.353981)
(-43.06739, -22.35397)
(-43.067413, -22.353966)
(-43.067444, -22.35394)
(-43.067463, -22.35392)
(-43.067493, -22.353899)
(-43.06753, -22.353872)
(-43.067554, -22.353853)
(-43.06759, -22.353832)
(-43.067604, -22.35382)
(-43.06765, -22.353792)
(-43.06768, -22.35378)
(-43.06773, -22.353746)
(-43.06778, -22.353722)
(-43.067787, -22.353714)
(-43.067825, -22.353682)
(-43.06786, -22.353651)
(-43.06789, -22.353611)
(-43.067894, -22.353607)
(-43.067917, -22.353582)
(-43.067944, -22.35354)
(-43.06799, -22.35351)
(-43.068027, -22.353456)
(-43.068054, -22.35341)
(-43.068054, -22.353397)
(-43.068066, -22.35338)
(-43.068104, -22.353365)
(-43.068146, -22.353363)
(-43.068188, -22.35334)
(-43.06822, -22.35333)
(-43.068233, -22.35333)
(-43.06826, -22.35333)
(-43.06829, -22.353327)
(-43.06832, -22.35333)
(-43.06835, -22.353334)
(-43.068386, -22.353327)
(-43.06845, -22.353306)
(-43.068478, -22.353292)
(-43.06852, -22.353296)
(-43.06858, -22.353277)
(-43.068607, -22.353264)
(-43.06863, -22.353252)
(-43.06869, -22.353241)
(-43.06874, -22.353218)
(-43.068756, -22.353212)
(-43.06878, -22.353209)
(-43.0688, -22.353199)
(-43.068832, -22.353182)
(-43.06886, -22.35316)
(-43.06888, -22.353151)
(-43.06892, -22.353115)
(-43.068947, -22.35309)
(-43.06898, -22.353062)
(-43.069004, -22.353046)
(-43.069023, -22.35303)
(-43.06904, -22.353018)
(-43.069054, -22.353004)
(-43.069065, -22.352983)
(-43.06905, -22.352964)
(-43.069046, -22.352943)
(-43.069042, -22.352919)
(-43.069046, -22.352892)
(-43.06905, -22.352875)
(-43.069057, -22.352852)
(-43.06907, -22.352823)
(-43.06905, -22.352789)
(-43.069046, -22.35278)
(-43.069035, -22.352766)
(-43.06901, -22.352747)
(-43.068985, -22.35272)
(-43.06895, -22.352695)
(-43.068924, -22.35267)
(-43.068893, -22.352657)
(-43.068874, -22.35264)
(-43.068848, -22.352638)
(-43.068832, -22.352621)
(-43.068817, -22.352585)
(-43.068806, -22.352564)
(-43.068794, -22.352547)
(-43.06878, -22.352503)
(-43.068775, -22.352474)
(-43.068768, -22.352436)
(-43.068764, -22.35239)
(-43.068756, -22.352379)
(-43.068783, -22.352331)
(-43.06879, -22.352293)
(-43.06879, -22.352276)
(-43.06879, -22.35226)
(-43.068806, -22.352226)
(-43.068813, -22.352207)
(-43.068813, -22.352184)
(-43.068813, -22.352161)
(-43.068806, -22.352137)
(-43.068783, -22.352114)
(-43.068756, -22.352087)
(-43.068733, -22.352072)
(-43.06871, -22.352058)
(-43.068687, -22.352036)
(-43.06868, -22.352003)
(-43.068676, -22.351976)
(-43.06868, -22.351952)
(-43.06868, -22.351921)
(-43.06868, -22.351898)
(-43.06867, -22.351877)
(-43.06868, -22.351854)
(-43.06869, -22.351824)
(-43.068695, -22.351788)
(-43.0687, -22.351759)
(-43.068707, -22.351748)
(-43.068733, -22.351707)
(-43.068737, -22.351696)
(-43.06875, -22.35169)
(-43.068752, -22.351679)
(-43.06877, -22.351658)
(-43.068794, -22.351646)
(-43.068825, -22.35163)
(-43.068832, -22.351614)
(-43.068855, -22.351595)
(-43.068882, -22.35158)
(-43.068905, -22.351557)
(-43.068916, -22.351542)
(-43.068924, -22.351526)
(-43.068924, -22.351492)
(-43.068928, -22.35147)
(-43.068935, -22.351435)
(-43.06893, -22.351421)
(-43.068977, -22.351122)
(-43.06893, -22.351421)
(-43.068935, -22.351435)
(-43.068928, -22.35147)
(-43.068924, -22.351492)
(-43.068924, -22.351526)
(-43.068916, -22.351542)
(-43.068905, -22.351557)
(-43.068882, -22.35158)
(-43.068855, -22.351595)
(-43.068832, -22.351614)
(-43.068825, -22.35163)
(-43.068794, -22.351646)
(-43.06877, -22.351658)
(-43.068752, -22.351679)
(-43.06875, -22.35169)
(-43.068737, -22.351696)
(-43.068703, -22.351732)
(-43.068714, -22.351755)
(-43.068703, -22.351732)
(-43.068687, -22.351706)
(-43.06868, -22.351679)
(-43.068672, -22.351648)
(-43.06867, -22.351612)
(-43.068653, -22.351587)
(-43.068604, -22.351538)
(-43.06857, -22.351505)
(-43.068546, -22.351484)
(-43.068523, -22.351463)
(-43.068512, -22.351454)
(-43.068485, -22.351427)
(-43.068462, -22.35139)
(-43.068436, -22.351345)
(-43.06842, -22.351318)
(-43.068405, -22.351282)
(-43.068394, -22.351261)
(-43.06838, -22.351213)
(-43.068356, -22.351143)
(-43.068344, -22.351112)
(-43.068317, -22.351074)
(-43.068287, -22.351034)
(-43.068264, -22.350986)
(-43.068245, -22.350945)
(-43.06823, -22.350918)
(-43.068203, -22.350815)
(-43.068195, -22.350739)
(-43.068188, -22.350664)
(-43.06819, -22.35061)
(-43.068195, -22.350578)
(-43.0682, -22.350536)
(-43.068195, -22.350498)
(-43.068184, -22.350466)
(-43.068165, -22.35041)
(-43.068165, -22.350367)
(-43.068165, -22.350317)
(-43.068157, -22.350311)
(-43.06812, -22.350264)
(-43.068115, -22.350246)
(-43.06809, -22.35022)
(-43.068066, -22.350199)
(-43.06804, -22.350145)
(-43.068005, -22.350115)
(-43.067966, -22.350061)
(-43.06793, -22.350023)
(-43.06795, -22.35006)
(-43.067966, -22.350086)
(-43.06795, -22.35006)
(-43.06793, -22.350023)
(-43.067917, -22.350002)
(-43.06789, -22.349976)
(-43.067875, -22.349937)
(-43.067856, -22.34996)
(-43.06782, -22.349943)
(-43.067776, -22.349897)
(-43.067738, -22.349869)
(-43.067707, -22.349861)
(-43.06765, -22.34982)
(-43.067642, -22.349808)
(-43.0676, -22.349792)
(-43.067554, -22.349783)
(-43.067513, -22.349762)
(-43.067463, -22.349749)
(-43.067436, -22.349745)
(-43.067398, -22.349731)
